"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","EPISODE_ID","EVENT_ID","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","CATEGORY","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","TOR_OTHER_WFO","TOR_OTHER_CZ_STATE","TOR_OTHER_CZ_FIPS","TOR_OTHER_CZ_NAME","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","EPISODE_NARRATIVE","EVENT_NARRATIVE","DATA_SOURCE"
"1",195509,22,1610,195509,22,1610,NA,10063685,"MISSOURI",29,1955,"September","Hail","C",37,"CASS",NA,"22-SEP-55 16:10:00","CST","22-SEP-55 16:10:00",0,0,0,0,"0",0,NA,1.5,NA,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.7,-94.08,NA,NA,NA,NA,"PUB"
"2",195505,28,800,195505,28,800,NA,10039446,"MICHIGAN",26,1955,"May      ","Tornado","C",77,"KALAMAZOO",NA,"28-MAY-55 08:00:00","CST","28-MAY-55 08:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",36.2,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.12,-85.63,42.42,-85.05,NA,NA,"PUB"
"3",195504,27,1900,195504,27,1900,NA,10053152,"MINNESOTA",27,1955,"April    ","Tornado","C",105,"NOBLES",NA,"27-APR-55 19:00:00","CST","27-APR-55 19:00:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.62,-95.6,NA,NA,NA,NA,"PUB"
"4",195506,10,1500,195506,10,1500,NA,9976778,"ALABAMA",1,1955,"June     ","Thunderstorm Wind","C",21,"CHILTON",NA,"10-JUN-55 15:00:00","CST","10-JUN-55 15:00:00",0,0,0,0,"0",0,NA,0,NA,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33,-86.78,NA,NA,NA,NA,"PUB"
"5",195507,19,1330,195507,19,1330,NA,9976779,"ALABAMA",1,1955,"July     ","Hail","C",3,"BALDWIN",NA,"19-JUL-55 13:30:00","CST","19-JUL-55 13:30:00",0,0,0,0,"0",0,NA,0.75,NA,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.5,-87.9,NA,NA,NA,NA,"PUB"
"6",195507,28,1500,195507,28,1500,NA,9976780,"ALABAMA",1,1955,"July     ","Thunderstorm Wind","C",73,"JEFFERSON",NA,"28-JUL-55 15:00:00","CST","28-JUL-55 15:00:00",0,0,0,0,"0",0,NA,52,NA,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.58,-86.78,NA,NA,NA,NA,"PUB"
"7",195510,16,800,195510,16,800,NA,9976781,"ALABAMA",1,1955,"October  ","Tornado","C",45,"DALE",NA,"16-OCT-55 08:00:00","CST","16-OCT-55 08:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"",16,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.33,-85.8,31.45,-85.57,NA,NA,"PUB"
"8",195510,16,1815,195510,16,1815,NA,9976783,"ALABAMA",1,1955,"October  ","Tornado","C",31,"COFFEE",NA,"16-OCT-55 18:15:00","CST","16-OCT-55 18:15:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",14,167,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.35,-86.02,31.32,-85.78,NA,NA,"PUB"
"9",195510,16,1840,195510,16,1840,NA,9976784,"ALABAMA",1,1955,"October  ","Tornado","C",31,"COFFEE",NA,"16-OCT-55 18:40:00","CST","16-OCT-55 18:40:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",1.9,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.32,-85.83,31.32,-85.8,NA,NA,"PUB"
"10",195510,16,1840,195510,16,1840,NA,9976785,"ALABAMA",1,1955,"October  ","Tornado","C",45,"DALE",NA,"16-OCT-55 18:40:00","CST","16-OCT-55 18:40:00",5,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",14.5,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.32,-85.8,31.42,-85.58,NA,NA,"PUB"
"11",195510,28,1640,195510,28,1640,NA,9976786,"ALABAMA",1,1955,"October  ","Thunderstorm Wind","C",73,"JEFFERSON",NA,"28-OCT-55 16:40:00","CST","28-OCT-55 16:40:00",0,0,0,0,"0",0,NA,0,NA,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.58,-86.78,NA,NA,NA,NA,"PUB"
"12",195510,28,1645,195510,28,1645,NA,9976787,"ALABAMA",1,1955,"October  ","Hail","C",117,"SHELBY",NA,"28-OCT-55 16:45:00","CST","28-OCT-55 16:45:00",0,0,0,0,"0",0,NA,2,NA,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.28,-86.78,NA,NA,NA,NA,"PUB"
"13",195509,16,1430,195509,16,1430,NA,10053185,"MINNESOTA",27,1955,"September","Tornado","C",95,"MILLE LACS",NA,"16-SEP-55 14:30:00","CST","16-SEP-55 14:30:00",0,0,1,0,"250K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.77,-93.55,45.78,-93.52,NA,NA,"PUB"
"14",195505,30,1330,195505,30,1330,NA,10075756,"NORTH CAROLINA",37,1955,"May      ","Tornado","C",133,"ONSLOW",NA,"30-MAY-55 13:30:00","CST","30-MAY-55 13:30:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,27,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.75,-77.42,NA,NA,NA,NA,"PUB"
"15",195511,16,220,195511,16,220,NA,10010871,"ILLINOIS",17,1955,"November ","Tornado","C",181,"UNION",NA,"16-NOV-55 02:20:00","CST","16-NOV-55 02:20:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",4.5,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.43,-89.27,37.45,-89.18,NA,NA,"PUB"
"16",195506,12,1700,195506,12,1700,NA,9991371,"COLORADO",8,1955,"June     ","Hail","C",67,"LA PLATA",NA,"12-JUN-55 17:00:00","CST","12-JUN-55 17:00:00",0,0,0,0,"0",0,NA,1,NA,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.08,-107.8,NA,NA,NA,NA,"PUB"
"17",195503,3,2100,195503,3,2100,NA,10005140,"INDIANA",18,1955,"March    ","Thunderstorm Wind","C",3,"ALLEN",NA,"03-MAR-55 21:00:00","CST","03-MAR-55 21:00:00",0,0,0,0,"0",0,NA,0,NA,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41,-85.18,NA,NA,NA,NA,"PUB"
"18",195505,7,1845,195505,7,1845,NA,10027613,"KANSAS",20,1955,"May      ","Hail","C",21,"CHEROKEE",NA,"07-MAY-55 18:45:00","CST","07-MAY-55 18:45:00",0,0,0,0,"0",0,NA,1.75,NA,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.08,-94.68,NA,NA,NA,NA,"PUB"
